,sample,population,percentage,count,total_count
4097,sample04097,cd4_t_cell,0.2577640609885301,27979,108545
4097,sample04097,cd8_t_cell,0.20054355336496385,21768,108545
4097,sample04097,monocyte,0.23687871389746187,25712,108545
4097,sample04097,nk_cell,0.13026855221336772,14140,108545
4098,sample04098,b_cell,0.054794102694458564,5389,98350
4098,sample04098,cd4_t_cell,0.2097610574478902,20630,98350
4098,sample04098,cd8_t_cell,0.30936451448906965,30426,98350
4098,sample04098,monocyte,0.20265378749364515,19931,98350
4098,sample04098,nk_cell,0.22342653787493647,21974,98350
4099,sample04099,b_cell,0.08631351987063263,8807,102035
4099,sample04099,cd4_t_cell,0.31141275052678,31775,102035
4099,sample04099,cd8_t_cell,0.32740726221394617,33407,102035
4099,sample04099,monocyte,0.18183956485519676,18554,102035
4099,sample04099,nk_cell,0.09302690253344441,9492,102035
4100,sample04100,b_cell,0.11307919961129025,10240,90556
4100,sample04100,cd4_t_cell,0.2810526083307567,25451,90556
4100,sample04100,cd8_t_cell,0.2203387958832104,19953,90556
4100,sample04100,monocyte,0.2560183753699368,23184,90556
4100,sample04100,nk_cell,0.12951102080480587,11728,90556
4101,sample04101,b_cell,0.10847524464784201,10453,96363
4101,sample04101,cd4_t_cell,0.23685439432147193,22824,96363
4101,sample04101,cd8_t_cell,0.2151033072859915,20728,96363
4101,sample04101,monocyte,0.31978041364424103,30815,96363
4101,sample04101,nk_cell,0.11978664010045349,11543,96363
4102,sample04102,b_cell,0.08247344890683066,8744,106022
4102,sample04102,cd4_t_cell,0.3118975307011752,33068,106022
4102,sample04102,cd8_t_cell,0.28955311161834335,30699,106022
4102,sample04102,monocyte,0.24360038482579088,25827,106022
4102,sample04102,nk_cell,0.07247552394785987,7684,106022
4103,sample04103,b_cell,0.06496848320434054,6514,100264
4103,sample04103,cd4_t_cell,0.3628221495252533,36378,100264
4103,sample04103,cd8_t_cell,0.24558166440596824,24623,100264
4103,sample04103,monocyte,0.2241482486236336,22474,100264
4103,sample04103,nk_cell,0.10247945424080428,10275,100264
4104,sample04104,b_cell,0.09272812596727008,9287,100153
4104,sample04104,cd4_t_cell,0.2313360558345731,23169,100153
4104,sample04104,cd8_t_cell,0.2133335995926233,21366,100153
4104,sample04104,monocyte,0.2480305133146286,24841,100153
4104,sample04104,nk_cell,0.2145717052909049,21490,100153
4105,sample04105,b_cell,0.08388150633526113,7600,90604
4105,sample04105,cd4_t_cell,0.2794026753785705,25315,90604
4105,sample04105,cd8_t_cell,0.26658867158182864,24154,90604
4105,sample04105,monocyte,0.2421416273012229,21939,90604
4105,sample04105,nk_cell,0.12798551940311687,11596,90604
4106,sample04106,b_cell,0.17621697651663404,17289,98112
4106,sample04106,cd4_t_cell,0.2550248695368558,25021,98112
4106,sample04106,cd8_t_cell,0.2311541911285062,22679,98112
4106,sample04106,monocyte,0.22704664057403784,22276,98112
4106,sample04106,nk_cell,0.11055732224396608,10847,98112
4107,sample04107,b_cell,0.1417713018172938,13933,98278
4107,sample04107,cd4_t_cell,0.24045055861942652,23631,98278
4107,sample04107,cd8_t_cell,0.24477502594680398,24056,98278
4107,sample04107,monocyte,0.23190337613708054,22791,98278
4107,sample04107,nk_cell,0.1410997374793952,13867,98278
4108,sample04108,b_cell,0.15474053354485867,14826,95812
4108,sample04108,cd4_t_cell,0.2620444203231328,25107,95812
4108,sample04108,cd8_t_cell,0.19966183776562435,19130,95812
4108,sample04108,monocyte,0.20700956038909532,19834,95812
4108,sample04108,nk_cell,0.17654364797728886,16915,95812
4109,sample04109,b_cell,0.0782312925170068,8326,106428
4109,sample04109,cd4_t_cell,0.41558612395234334,44230,106428
4109,sample04109,cd8_t_cell,0.3119949637313489,33205,106428
4109,sample04109,monocyte,0.11887849062276845,12652,106428
4109,sample04109,nk_cell,0.07530912917653249,8015,106428
4110,sample04110,b_cell,0.07361539623292844,6824,92698
4110,sample04110,cd4_t_cell,0.2290880062137263,21236,92698
4110,sample04110,cd8_t_cell,0.25800988155084253,23917,92698
4110,sample04110,monocyte,0.23335994304084232,21632,92698
4110,sample04110,nk_cell,0.20592677296166045,19089,92698
4111,sample04111,b_cell,0.08764277704924264,9223,105234
4111,sample04111,cd4_t_cell,0.341287036509113,35915,105234
4111,sample04111,cd8_t_cell,0.22968812361024005,24171,105234
4111,sample04111,monocyte,0.21578577265902654,22708,105234
4111,sample04111,nk_cell,0.12559629017237775,13217,105234
4112,sample04112,b_cell,0.18831098026387527,17270,91710
4112,sample04112,cd4_t_cell,0.22084832624577472,20254,91710
4112,sample04112,cd8_t_cell,0.22988768945589358,21083,91710
4112,sample04112,monocyte,0.2067822483916694,18964,91710
4112,sample04112,nk_cell,0.15417075564278704,14139,91710
4113,sample04113,b_cell,0.10626793103756468,11890,111887
4113,sample04113,cd4_t_cell,0.38964312207852564,43596,111887
4113,sample04113,cd8_t_cell,0.11286387158472387,12628,111887
4113,sample04113,monocyte,0.2134743089009447,23885,111887
4113,sample04113,nk_cell,0.17775076639824108,19888,111887
4114,sample04114,b_cell,0.04370602483755623,4547,104036
4114,sample04114,cd4_t_cell,0.2497500865085163,25983,104036
4114,sample04114,cd8_t_cell,0.2746549271406052,28574,104036
4114,sample04114,monocyte,0.2951189972701757,30703,104036
4114,sample04114,nk_cell,0.1367699642431466,14229,104036
4115,sample04115,b_cell,0.13202885753470983,14055,106454
4115,sample04115,cd4_t_cell,0.34445863941232835,36669,106454
4115,sample04115,cd8_t_cell,0.22428466755593965,23876,106454
4115,sample04115,monocyte,0.15573862889135212,16579,106454
4115,sample04115,nk_cell,0.14348920660567005,15275,106454
4116,sample04116,b_cell,0.19726897107729519,19575,99230
4116,sample04116,cd4_t_cell,0.3071147838355336,30475,99230
4116,sample04116,cd8_t_cell,0.14266854781820015,14157,99230
4116,sample04116,monocyte,0.16911216366018342,16781,99230
4116,sample04116,nk_cell,0.18383553360878765,18242,99230
4117,sample04117,b_cell,0.12460342213092716,11586,92983
4117,sample04117,cd4_t_cell,0.3290816600884033,30599,92983
4117,sample04117,cd8_t_cell,0.2272888592538421,21134,92983
4117,sample04117,monocyte,0.18910983728208383,17584,92983
4117,sample04117,nk_cell,0.12991622124474367,12080,92983
4118,sample04118,b_cell,0.11241583798075379,10502,93421
4118,sample04118,cd4_t_cell,0.38369317391164726,35845,93421
4118,sample04118,cd8_t_cell,0.21225420408687554,19829,93421
4118,sample04118,monocyte,0.13424176577000888,12541,93421
4118,sample04118,nk_cell,0.1573950182507145,14704,93421
4119,sample04119,b_cell,0.06147480826391692,6701,109004
4119,sample04119,cd4_t_cell,0.31115371912957324,33917,109004
4119,sample04119,cd8_t_cell,0.31085097794576344,33884,109004
4119,sample04119,monocyte,0.19317639719643315,21057,109004
4119,sample04119,nk_cell,0.12334409746431324,13445,109004
4120,sample04120,b_cell,0.08482913705176083,8450,99612
4120,sample04120,cd4_t_cell,0.34586194434405493,34452,99612
4120,sample04120,cd8_t_cell,0.26718668433522064,26615,99612
4120,sample04120,monocyte,0.18196602818937477,18126,99612
4120,sample04120,nk_cell,0.12015620607958881,11969,99612
4121,sample04121,b_cell,0.05332811490256401,5859,109867
4121,sample04121,cd4_t_cell,0.34985937542665224,38438,109867
4121,sample04121,cd8_t_cell,0.21800904730264775,23952,109867
4121,sample04121,monocyte,0.17199887136264758,18897,109867
4121,sample04121,nk_cell,0.20680459100548845,22721,109867
4122,sample04122,b_cell,0.17490660751809478,17979,102792
4122,sample04122,cd4_t_cell,0.3021635924974706,31060,102792
4122,sample04122,cd8_t_cell,0.19266090746361583,19804,102792
4122,sample04122,monocyte,0.17860339326017588,18359,102792
4122,sample04122,nk_cell,0.15166549926064285,15590,102792
4123,sample04123,b_cell,0.09035844831875682,9443,104506
4123,sample04123,cd4_t_cell,0.2586550054542323,27031,104506
4123,sample04123,cd8_t_cell,0.3635485043920923,37993,104506
4123,sample04123,monocyte,0.18979771496373413,19835,104506
4123,sample04123,nk_cell,0.09764032687118443,10204,104506
4124,sample04124,b_cell,0.1228512662056642,13200,107447
4124,sample04124,cd4_t_cell,0.39243534021424514,42166,107447
4124,sample04124,cd8_t_cell,0.1942166835742273,20868,107447
4124,sample04124,monocyte,0.1468072631157687,15774,107447
4124,sample04124,nk_cell,0.14368944689009466,15439,107447
4125,sample04125,b_cell,0.07427919088233075,7873,105992
4125,sample04125,cd4_t_cell,0.37291493697637557,39526,105992
4125,sample04125,cd8_t_cell,0.236281983545928,25044,105992
4125,sample04125,monocyte,0.19598648954638087,20773,105992
4125,sample04125,nk_cell,0.12053739904898483,12776,105992
4126,sample04126,b_cell,0.18974038916459468,18849,99341
4126,sample04126,cd4_t_cell,0.2562386124560856,25455,99341
4126,sample04126,cd8_t_cell,0.2490915130711388,24745,99341
4126,sample04126,monocyte,0.15960177570187536,15855,99341
4126,sample04126,nk_cell,0.14532770960630556,14437,99341
4127,sample04127,b_cell,0.1357889675588532,14403,106069
4127,sample04127,cd4_t_cell,0.27402916969142727,29066,106069
4127,sample04127,cd8_t_cell,0.2555883434368194,27110,106069
4127,sample04127,monocyte,0.15044923587476078,15958,106069
4127,sample04127,nk_cell,0.18414428343813932,19532,106069
4128,sample04128,b_cell,0.17051515061228137,17169,100689
4128,sample04128,cd4_t_cell,0.2471769508089265,24888,100689
4128,sample04128,cd8_t_cell,0.26397123816901547,26579,100689
4128,sample04128,monocyte,0.18710087497144673,18839,100689
4128,sample04128,nk_cell,0.1312357854383299,13214,100689
4129,sample04129,b_cell,0.07451361485756916,7591,101874
4129,sample04129,cd4_t_cell,0.37590553036103425,38295,101874
4129,sample04129,cd8_t_cell,0.2493079686671771,25398,101874
4129,sample04129,monocyte,0.1930423856921295,19666,101874
4129,sample04129,nk_cell,0.10723050042209004,10924,101874
4130,sample04130,b_cell,0.07387857419446879,7250,98134
4130,sample04130,cd4_t_cell,0.2641184502822671,25919,98134
4130,sample04130,cd8_t_cell,0.26361913302219414,25870,98134
4130,sample04130,monocyte,0.2219618073246785,21782,98134
4130,sample04130,nk_cell,0.17642203517639146,17313,98134
4131,sample04131,b_cell,0.11877746924364185,12918,108758
4131,sample04131,cd4_t_cell,0.34188749333382373,37183,108758
4131,sample04131,cd8_t_cell,0.24664852240754703,26825,108758
4131,sample04131,monocyte,0.1239816841059968,13484,108758
4131,sample04131,nk_cell,0.1687048309089906,18348,108758
4132,sample04132,b_cell,0.10052257153808042,10753,106971
4132,sample04132,cd4_t_cell,0.2390460966056221,25571,106971
4132,sample04132,cd8_t_cell,0.24984341550513692,26726,106971
4132,sample04132,monocyte,0.252217890830225,26980,106971
4132,sample04132,nk_cell,0.15837002552093557,16941,106971
4133,sample04133,b_cell,0.1354668132367992,14295,105524
4133,sample04133,cd4_t_cell,0.2764679125127933,29174,105524
4133,sample04133,cd8_t_cell,0.2656741594329252,28035,105524
4133,sample04133,monocyte,0.19037375383798946,20089,105524
4133,sample04133,nk_cell,0.13201736097949282,13931,105524
4134,sample04134,b_cell,0.09004329004329005,9464,105105
4134,sample04134,cd4_t_cell,0.2928500071357214,30780,105105
4134,sample04134,cd8_t_cell,0.2504638218923933,26325,105105
4134,sample04134,monocyte,0.24640121782978927,25898,105105
4134,sample04134,nk_cell,0.12024166309880596,12638,105105
4135,sample04135,b_cell,0.1770357022187183,15719,88790
4135,sample04135,cd4_t_cell,0.32537447910800765,28890,88790
4135,sample04135,cd8_t_cell,0.2672260389683523,23727,88790
4135,sample04135,monocyte,0.14123212073431693,12540,88790
4135,sample04135,nk_cell,0.0891316589706048,7914,88790
4136,sample04136,b_cell,0.1560254175335995,13873,88915
4136,sample04136,cd4_t_cell,0.25356801439577126,22546,88915
4136,sample04136,cd8_t_cell,0.21318112804363717,18955,88915
4136,sample04136,monocyte,0.2219647978406343,19736,88915
4136,sample04136,nk_cell,0.15526064218635777,13805,88915
4137,sample04137,b_cell,0.08166267602775862,8049,98564
4137,sample04137,cd4_t_cell,0.32328233432084735,31864,98564
4137,sample04137,cd8_t_cell,0.2531553102552656,24952,98564
4137,sample04137,monocyte,0.17408993141512114,17159,98564
4137,sample04137,nk_cell,0.16780974798100726,16540,98564
4138,sample04138,b_cell,0.07004900241291707,6590,94077
4138,sample04138,cd4_t_cell,0.342124004804575,32186,94077
4138,sample04138,cd8_t_cell,0.28757294556586627,27054,94077
4138,sample04138,monocyte,0.1685853077797974,15860,94077
4138,sample04138,nk_cell,0.1316687394368443,12387,94077
4139,sample04139,b_cell,0.16456399093776375,14818,90044
4139,sample04139,cd4_t_cell,0.24341433077162275,21918,90044
4139,sample04139,cd8_t_cell,0.22058104926480387,19862,90044
4139,sample04139,monocyte,0.2158389231931056,19435,90044
4139,sample04139,nk_cell,0.15560170583270402,14011,90044
4140,sample04140,b_cell,0.06816893424036281,7215,105840
4140,sample04140,cd4_t_cell,0.31977513227513227,33845,105840
4140,sample04140,cd8_t_cell,0.2829554043839758,29948,105840
4140,sample04140,monocyte,0.18630007558578987,19718,105840
4140,sample04140,nk_cell,0.14280045351473922,15114,105840
4141,sample04141,b_cell,0.13914110664736282,14512,104297
4141,sample04141,cd4_t_cell,0.2649548884435794,27634,104297
4141,sample04141,cd8_t_cell,0.25755294974927373,26862,104297
4141,sample04141,monocyte,0.2160560706444097,22534,104297
4141,sample04141,nk_cell,0.12229498451537436,12755,104297
4142,sample04142,b_cell,0.07846768690905546,8050,102590
4142,sample04142,cd4_t_cell,0.3204893264450726,32879,102590
4142,sample04142,cd8_t_cell,0.2282678623647529,23418,102590
4142,sample04142,monocyte,0.2237839945413783,22958,102590
4142,sample04142,nk_cell,0.1489911297397407,15285,102590
4143,sample04143,b_cell,0.11961947517503073,11191,93555
4143,sample04143,cd4_t_cell,0.2967452300785634,27762,93555
4143,sample04143,cd8_t_cell,0.22876382876382875,21402,93555
4143,sample04143,monocyte,0.21783977339532895,20380,93555
4143,sample04143,nk_cell,0.13703169258724815,12820,93555
4144,sample04144,b_cell,0.10505349296656555,9731,92629
4144,sample04144,cd4_t_cell,0.3068369517105874,28422,92629
4144,sample04144,cd8_t_cell,0.23492642692893154,21761,92629
4144,sample04144,monocyte,0.15461680467240282,14322,92629
4144,sample04144,nk_cell,0.1985663237215127,18393,92629
4145,sample04145,b_cell,0.11374094693797113,11543,101485
4145,sample04145,cd4_t_cell,0.22783662610237967,23122,101485
4145,sample04145,cd8_t_cell,0.24314923387692763,24676,101485
4145,sample04145,monocyte,0.2005320983396561,20351,101485
4145,sample04145,nk_cell,0.2147410947430655,21793,101485
4146,sample04146,b_cell,0.1201421756264967,12743,106066
4146,sample04146,cd4_t_cell,0.3165953274376332,33580,106066
4146,sample04146,cd8_t_cell,0.17491938981388946,18553,106066
4146,sample04146,monocyte,0.21110440669017405,22391,106066
4146,sample04146,nk_cell,0.17723870043180662,18799,106066
4147,sample04147,b_cell,0.14714411158079602,14411,97938
4147,sample04147,cd4_t_cell,0.2704670301619392,26489,97938
4147,sample04147,cd8_t_cell,0.26065469991218937,25528,97938
4147,sample04147,monocyte,0.16565582307173926,16224,97938
4147,sample04147,nk_cell,0.1560783352733362,15286,97938
4148,sample04148,b_cell,0.07980775311452602,7572,94878
4148,sample04148,cd4_t_cell,0.32275132275132273,30622,94878
4148,sample04148,cd8_t_cell,0.34642382849554165,32868,94878
4148,sample04148,monocyte,0.10143552773034845,9624,94878
4148,sample04148,nk_cell,0.14958156790826113,14192,94878
4149,sample04149,b_cell,0.1535680746432935,15208,99031
4149,sample04149,cd4_t_cell,0.36480496006301055,36127,99031
4149,sample04149,cd8_t_cell,0.20935868566408497,20733,99031
4149,sample04149,monocyte,0.17679312538498046,17508,99031
4149,sample04149,nk_cell,0.09547515424463048,9455,99031
4150,sample04150,b_cell,0.08182084456968558,8101,99009
4150,sample04150,cd4_t_cell,0.2759648112797827,27323,99009
4150,sample04150,cd8_t_cell,0.2837014816834833,28089,99009
4150,sample04150,monocyte,0.19669928996353866,19475,99009
4150,sample04150,nk_cell,0.16181357250350978,16021,99009
4151,sample04151,b_cell,0.081825525826577,8407,102743
4151,sample04151,cd4_t_cell,0.37930564612674345,38971,102743
4151,sample04151,cd8_t_cell,0.28903185618484956,29696,102743
4151,sample04151,monocyte,0.16312546840174028,16760,102743
4151,sample04151,nk_cell,0.08671150346008974,8909,102743
4152,sample04152,b_cell,0.07985554209900385,7319,91653
4152,sample04152,cd4_t_cell,0.3031215563047582,27782,91653
4152,sample04152,cd8_t_cell,0.261006186376878,23922,91653
4152,sample04152,monocyte,0.23232190981200834,21293,91653
4152,sample04152,nk_cell,0.12369480540735164,11337,91653
4153,sample04153,b_cell,0.09065749661802823,8779,96837
4153,sample04153,cd4_t_cell,0.3144252713322387,30448,96837
4153,sample04153,cd8_t_cell,0.23762611398535682,23011,96837
4153,sample04153,monocyte,0.2613670394580584,25310,96837
4153,sample04153,nk_cell,0.09592407860631784,9289,96837
4154,sample04154,b_cell,0.12131356607683724,12937,106641
4154,sample04154,cd4_t_cell,0.33970986768691214,36227,106641
4154,sample04154,cd8_t_cell,0.20147973106028638,21486,106641
4154,sample04154,monocyte,0.20915032679738563,22304,106641
4154,sample04154,nk_cell,0.12834650837857858,13687,106641
4155,sample04155,b_cell,0.14129563579529517,14103,99812
4155,sample04155,cd4_t_cell,0.27250230433214445,27199,99812
4155,sample04155,cd8_t_cell,0.27217168276359555,27166,99812
4155,sample04155,monocyte,0.16334709253396384,16304,99812
4155,sample04155,nk_cell,0.150683284575001,15040,99812
4156,sample04156,b_cell,0.13568895977893144,13356,98431
4156,sample04156,cd4_t_cell,0.30729140209893224,30247,98431
4156,sample04156,cd8_t_cell,0.22073330556430393,21727,98431
4156,sample04156,monocyte,0.17841940039215287,17562,98431
4156,sample04156,nk_cell,0.1578669321656795,15539,98431
4157,sample04157,b_cell,0.09408642233024185,9465,100599
4157,sample04157,cd4_t_cell,0.2631537092814044,26473,100599
4157,sample04157,cd8_t_cell,0.31577848686368654,31767,100599
4157,sample04157,monocyte,0.21453493573494767,21582,100599
4157,sample04157,nk_cell,0.11244644578971957,11312,100599
